epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,415.563,1.14355,0.71517,0.84836,0.85149,0.83186,0.91461,0.56064,1.21776,0.73945,0.88082,0.00145055,0.00145055,0.00145055
113,419.156,1.10403,0.69953,0.86333,0.90788,0.78494,0.90842,0.54942,1.29724,0.73338,0.91715,0.0014456,0.0014456,0.0014456
114,422.744,1.2154,0.73213,0.87259,0.88576,0.82339,0.92846,0.60535,1.13623,0.71491,0.87686,0.00144065,0.00144065,0.00144065
115,426.317,1.17892,0.77228,0.88616,0.90012,0.85841,0.93954,0.61448,1.09283,0.66909,0.86348,0.0014357,0.0014357,0.0014357
116,429.897,1.14813,0.73816,0.8926,0.84036,0.88513,0.89895,0.55449,1.19414,0.72246,0.89111,0.00143075,0.00143075,0.00143075
117,433.536,1.12713,0.7104,0.89056,0.82782,0.74336,0.84548,0.50235,1.31867,0.82935,0.94494,0.0014258,0.0014258,0.0014258
118,437.142,1.14802,0.70957,0.89042,0.79492,0.82325,0.87886,0.52426,1.31596,0.77975,0.92525,0.00142085,0.00142085,0.00142085
119,440.724,1.15619,0.68417,0.88571,0.8478,0.88496,0.94509,0.6081,1.15665,0.71501,0.86993,0.0014159,0.0014159,0.0014159
120,444.326,1.16404,0.70019,0.88254,0.79521,0.85841,0.87961,0.53305,1.27098,0.84092,0.87623,0.00141095,0.00141095,0.00141095
121,447.912,1.14386,0.68053,0.87226,0.83682,0.80531,0.90375,0.58386,1.20974,0.70813,0.89781,0.001406,0.001406,0.001406
122,451.505,1.3033,0.81783,0.89168,0.87939,0.83186,0.9365,0.59918,1.20921,0.69684,0.90436,0.00140105,0.00140105,0.00140105
123,455.092,1.17552,0.7386,0.88043,0.86298,0.89381,0.91505,0.60097,1.18871,0.69872,0.86813,0.0013961,0.0013961,0.0013961
124,458.698,1.14966,0.70641,0.8791,0.7999,0.87611,0.91723,0.62219,1.04759,0.6547,0.87067,0.00139115,0.00139115,0.00139115
125,462.284,1.11422,0.7054,0.8739,0.87627,0.81477,0.92606,0.60364,1.13455,0.69473,0.90423,0.0013862,0.0013862,0.0013862
126,465.875,1.14783,0.70077,0.87701,0.85421,0.82963,0.90512,0.50062,1.46793,0.82389,0.93037,0.00138125,0.00138125,0.00138125
127,469.467,1.1651,0.71979,0.87612,0.82424,0.83003,0.89631,0.55705,1.2633,0.73842,0.92079,0.0013763,0.0013763,0.0013763
128,473.076,1.089,0.67575,0.86978,0.88804,0.87611,0.93214,0.62393,1.13339,0.63981,0.88551,0.00137135,0.00137135,0.00137135
129,476.663,1.18204,0.70922,0.88602,0.82729,0.86726,0.90971,0.58003,1.19066,0.70892,0.89457,0.0013664,0.0013664,0.0013664
130,480.249,1.1176,0.66746,0.8809,0.88308,0.80209,0.92813,0.60504,1.20017,0.70312,0.89136,0.00136145,0.00136145,0.00136145
131,483.826,1.09797,0.68531,0.86465,0.8559,0.84101,0.91868,0.60676,1.11829,0.6768,0.87452,0.0013565,0.0013565,0.0013565
132,487.449,1.05378,0.65132,0.85975,0.83038,0.92035,0.94203,0.6106,1.1405,0.68779,0.87658,0.00135155,0.00135155,0.00135155
133,491.107,1.12573,0.67856,0.8895,0.8504,0.85517,0.93112,0.60387,1.13516,0.68699,0.87971,0.0013466,0.0013466,0.0013466
134,494.741,1.19664,0.7151,0.86774,0.83662,0.81567,0.90598,0.54815,1.36901,0.75375,0.91322,0.00134165,0.00134165,0.00134165
135,498.339,1.19101,0.70184,0.88289,0.85106,0.84071,0.89465,0.57314,1.20394,0.76101,0.8778,0.0013367,0.0013367,0.0013367
136,501.945,1.22875,0.76639,0.87089,0.84759,0.9115,0.92836,0.57357,1.18773,0.71482,0.89364,0.00133175,0.00133175,0.00133175
137,505.543,1.17542,0.68686,0.88204,0.84789,0.88797,0.9236,0.54069,1.38947,0.73389,0.91747,0.0013268,0.0013268,0.0013268
138,509.135,1.14537,0.67551,0.8795,0.82374,0.86726,0.92946,0.59473,1.17757,0.69924,0.87444,0.00132185,0.00132185,0.00132185
139,512.721,1.08556,0.65945,0.88037,0.77164,0.9292,0.93443,0.62947,1.0899,0.692,0.86933,0.0013169,0.0013169,0.0013169
140,516.337,1.1393,0.66982,0.86478,0.77043,0.86128,0.89673,0.55519,1.24713,0.73104,0.87273,0.00131195,0.00131195,0.00131195
141,519.927,1.23943,0.71598,0.88822,0.8099,0.89381,0.91802,0.57808,1.22864,0.6838,0.87209,0.001307,0.001307,0.001307
142,523.517,1.098,0.66306,0.86702,0.81498,0.93554,0.95245,0.61767,1.17269,0.66037,0.86917,0.00130205,0.00130205,0.00130205
143,527.107,1.09323,0.66669,0.85735,0.83818,0.89381,0.94298,0.58767,1.16385,0.71258,0.86928,0.0012971,0.0012971,0.0012971
144,530.717,1.04194,0.64592,0.86487,0.84271,0.86726,0.91911,0.60402,1.0927,0.69891,0.87061,0.00129215,0.00129215,0.00129215
145,534.315,1.08951,0.65172,0.87549,0.89285,0.85841,0.932,0.60549,1.12008,0.65961,0.87278,0.0012872,0.0012872,0.0012872
146,537.888,1.07169,0.64052,0.86884,0.88839,0.8453,0.9101,0.57079,1.24461,0.75994,0.90309,0.00128225,0.00128225,0.00128225
147,541.477,1.116,0.6809,0.86197,0.9052,0.84071,0.90311,0.59237,1.15652,0.70459,0.88646,0.0012773,0.0012773,0.0012773
148,545.131,1.13184,0.66792,0.8738,0.87477,0.90265,0.93608,0.58823,1.20604,0.67648,0.89557,0.00127235,0.00127235,0.00127235
149,548.717,1.1752,0.72824,0.85965,0.91089,0.9115,0.95766,0.58688,1.21176,0.70423,0.88449,0.0012674,0.0012674,0.0012674
150,552.303,1.138,0.69477,0.88467,0.8273,0.93805,0.94663,0.60064,1.20973,0.68079,0.88007,0.00126245,0.00126245,0.00126245
151,555.9,1.02254,0.62824,0.83446,0.8645,0.76991,0.89525,0.57529,1.20527,0.70606,0.88883,0.0012575,0.0012575,0.0012575
152,559.483,1.08577,0.6734,0.86598,0.88645,0.89813,0.9459,0.63332,1.11616,0.62743,0.8713,0.00125255,0.00125255,0.00125255
153,563.073,1.08631,0.67281,0.85891,0.82758,0.9115,0.94165,0.58847,1.20799,0.67666,0.86231,0.0012476,0.0012476,0.0012476
154,566.663,1.09572,0.65544,0.86267,0.80521,0.9292,0.95102,0.64912,1.10629,0.63538,0.86089,0.00124265,0.00124265,0.00124265
