epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,185.534,0.93398,0.72401,0.76644,0.85734,0.79773,0.87597,0.51678,1.30729,0.66119,0.81232,0.0006041,0.0006041,0.0006041
143,186.816,1.12638,0.6746,0.83637,0.88312,0.73556,0.84803,0.51455,1.20498,0.66188,0.81209,0.0005942,0.0005942,0.0005942
144,188.148,1.04262,0.66552,0.82225,0.85037,0.75221,0.83697,0.5042,1.21785,0.63976,0.81321,0.0005843,0.0005843,0.0005843
145,189.437,1.04011,0.6309,0.82344,0.91066,0.73451,0.84351,0.51014,1.20227,0.66206,0.80806,0.0005744,0.0005744,0.0005744
146,190.774,1.00454,0.65195,0.83697,0.88502,0.74931,0.85955,0.52151,1.20781,0.65252,0.81513,0.0005645,0.0005645,0.0005645
147,192.016,1.09952,0.67434,0.92069,0.91576,0.7696,0.87456,0.4985,1.27163,0.64858,0.82804,0.0005546,0.0005546,0.0005546
148,193.287,1.02949,0.64502,0.80921,0.93527,0.76724,0.87159,0.50579,1.26759,0.67979,0.81679,0.0005447,0.0005447,0.0005447
149,194.514,1.06208,0.65645,0.81916,0.91758,0.73451,0.87255,0.53308,1.21289,0.65508,0.81226,0.0005348,0.0005348,0.0005348
150,195.85,1.10641,0.63962,0.81456,0.94366,0.76991,0.89193,0.5385,1.20656,0.66193,0.80879,0.0005249,0.0005249,0.0005249
151,197.146,0.96943,0.59692,0.79133,0.94658,0.78409,0.89936,0.54234,1.21535,0.66979,0.81386,0.000515,0.000515,0.000515
152,198.448,1.07868,0.64518,0.82322,0.92685,0.78493,0.89598,0.55393,1.20461,0.6573,0.81117,0.0005051,0.0005051,0.0005051
153,199.915,1.08731,0.61858,0.81254,0.8681,0.76991,0.88286,0.53522,1.16863,0.62416,0.80939,0.0004952,0.0004952,0.0004952
154,201.236,1.01753,0.61439,0.8241,0.90136,0.77876,0.88768,0.55455,1.15528,0.63992,0.80679,0.0004853,0.0004853,0.0004853
155,202.552,1.02234,0.61117,0.80355,0.9152,0.76407,0.88216,0.54082,1.1997,0.65245,0.81193,0.0004754,0.0004754,0.0004754
156,203.865,1.02147,0.62057,0.82519,0.92406,0.76106,0.86519,0.53233,1.18732,0.64107,0.81236,0.0004655,0.0004655,0.0004655
157,205.133,1.10392,0.63352,0.82614,0.93939,0.74336,0.85117,0.54855,1.17521,0.68296,0.81237,0.0004556,0.0004556,0.0004556
158,206.514,1.09783,0.72962,0.83301,0.92332,0.76106,0.86572,0.55518,1.14909,0.64456,0.80598,0.0004457,0.0004457,0.0004457
159,207.837,1.07989,0.63755,0.81712,0.90506,0.78761,0.87317,0.54232,1.15668,0.62414,0.80754,0.0004358,0.0004358,0.0004358
160,209.103,1.06061,0.68395,0.82392,0.89462,0.79646,0.88433,0.54935,1.13204,0.60791,0.80232,0.0004259,0.0004259,0.0004259
161,210.353,1.0238,0.61543,0.82631,0.93122,0.73451,0.87222,0.53212,1.23031,0.64968,0.80881,0.000416,0.000416,0.000416
162,211.661,1.01751,0.63126,0.82138,0.95118,0.73451,0.8789,0.55828,1.16072,0.63666,0.80991,0.0004061,0.0004061,0.0004061
163,213.035,0.99082,0.5963,0.82216,0.88884,0.77834,0.873,0.56458,1.1254,0.63319,0.80726,0.0003962,0.0003962,0.0003962
164,214.46,1.00819,0.60166,0.79324,0.95216,0.76106,0.89766,0.56533,1.09643,0.60015,0.8055,0.0003863,0.0003863,0.0003863
165,215.845,0.96692,0.60927,0.81336,0.94468,0.75565,0.89586,0.56223,1.12924,0.61271,0.80671,0.0003764,0.0003764,0.0003764
166,217.093,1.01171,0.64703,0.81093,0.93429,0.76106,0.87803,0.53071,1.18533,0.59607,0.8054,0.0003665,0.0003665,0.0003665
167,218.336,0.9789,0.5926,0.83798,0.90577,0.78761,0.88705,0.53372,1.20843,0.62676,0.80646,0.0003566,0.0003566,0.0003566
168,219.612,1.059,0.67549,0.82073,0.93303,0.77876,0.88818,0.55356,1.14253,0.60338,0.80347,0.0003467,0.0003467,0.0003467
169,220.855,0.9923,0.60641,0.80556,0.92631,0.77871,0.87949,0.55793,1.10577,0.59768,0.8016,0.0003368,0.0003368,0.0003368
170,222.104,1.0023,0.62918,0.81566,0.8827,0.74336,0.85379,0.53286,1.19028,0.64005,0.80167,0.0003269,0.0003269,0.0003269
171,223.364,1.02716,0.61886,0.82303,0.90877,0.75221,0.87786,0.54752,1.15182,0.61398,0.80512,0.000317,0.000317,0.000317
172,224.648,0.99111,0.63466,0.83143,0.90599,0.72566,0.85564,0.55131,1.1673,0.63034,0.80263,0.0003071,0.0003071,0.0003071
173,225.986,1.03546,0.6471,0.81339,0.90125,0.76991,0.86872,0.54836,1.15046,0.6204,0.80779,0.0002972,0.0002972,0.0002972
174,227.332,1.0041,0.58942,0.80276,0.9391,0.72566,0.87129,0.56239,1.15725,0.62817,0.80393,0.0002873,0.0002873,0.0002873
175,228.614,1.00595,0.63382,0.83476,0.94865,0.74336,0.88074,0.56347,1.13837,0.60803,0.80423,0.0002774,0.0002774,0.0002774
176,229.913,1.02588,0.61789,0.80646,0.94906,0.75221,0.88364,0.55879,1.15222,0.6215,0.80113,0.0002675,0.0002675,0.0002675
177,231.213,0.94304,0.59022,0.81108,0.8919,0.80318,0.88581,0.55287,1.13579,0.61857,0.79962,0.0002576,0.0002576,0.0002576
178,232.477,0.94802,0.58951,0.79934,0.92116,0.72383,0.85518,0.55115,1.12975,0.62295,0.79898,0.0002477,0.0002477,0.0002477
179,233.693,0.97332,0.60077,0.80661,0.90051,0.76991,0.8792,0.55297,1.1241,0.61085,0.80358,0.0002378,0.0002378,0.0002378
