epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,169.265,1.05881,0.64328,0.83199,0.88743,0.76991,0.85103,0.50138,1.26297,0.68412,0.86111,0.0003368,0.0003368,0.0003368
170,170.223,1.05084,0.65523,0.84272,0.79661,0.72566,0.79721,0.48711,1.22313,0.69108,0.84973,0.0003269,0.0003269,0.0003269
171,171.256,1.12195,0.70514,0.88232,0.9011,0.70796,0.83931,0.50484,1.23567,0.68769,0.84603,0.000317,0.000317,0.000317
172,172.274,1.04299,0.6588,0.85618,0.89431,0.75221,0.83945,0.51203,1.24328,0.66879,0.8495,0.0003071,0.0003071,0.0003071
173,173.259,1.07244,0.66383,0.82992,0.93022,0.76106,0.83892,0.48364,1.30155,0.68312,0.85079,0.0002972,0.0002972,0.0002972
174,174.289,1.07717,0.65564,0.8212,0.926,0.77876,0.84917,0.49913,1.23329,0.66054,0.84911,0.0002873,0.0002873,0.0002873
175,175.292,1.04994,0.66031,0.86003,0.91181,0.77876,0.84685,0.50946,1.25089,0.67005,0.85306,0.0002774,0.0002774,0.0002774
176,176.266,1.03403,0.61083,0.83386,0.87465,0.80274,0.84945,0.51294,1.23216,0.67798,0.85498,0.0002675,0.0002675,0.0002675
177,177.342,1.03214,0.61914,0.8602,0.87773,0.75221,0.83745,0.52153,1.20721,0.66855,0.84648,0.0002576,0.0002576,0.0002576
178,178.45,0.96933,0.62967,0.82481,0.88425,0.67609,0.80485,0.50969,1.17663,0.68403,0.84266,0.0002477,0.0002477,0.0002477
179,179.465,1.01815,0.62726,0.83316,0.82968,0.77876,0.82728,0.52055,1.20337,0.67026,0.84994,0.0002378,0.0002378,0.0002378
180,180.404,0.97599,0.60326,0.84103,0.91822,0.79494,0.85396,0.51778,1.20676,0.66383,0.84913,0.0002279,0.0002279,0.0002279
181,181.446,1.01769,0.63021,0.83801,0.89604,0.76275,0.84875,0.52051,1.1949,0.64917,0.84639,0.000218,0.000218,0.000218
